from_to,geodesic_distance_km,gdp_diff_2018,ESTAT_flow_BMI_2019_T_T_res,gdp_mean_2018,neighbors,share_rel,share_lang,PDI_diff,IDV_diff,UAI_diff,MAS_diff,fb_users_diff,fb_users_perc_diff,fb_users_perc_mean,fb_users_mean,area_diff,area_mean,share_cont
BE-NG,4608.947026833666,47249.270144180846,0.002420509208313024,28903.483466790974,0,0,0,12.0,55.0,40.0,8.0,20620000.0,43.19430412107801,34.1094397776054,16810000.0,880490.0,470525.0,0
BE-NL,190.03344705417348,5298.509958786104,1.0066364226949378,55177.37351827445,1,1,1,27.0,5.0,41.0,40.0,3300000.0,1.2322582190297524,56.32272094765928,8150000.0,3390.0,31975.0,1
BE-NO,1137.66650930606,17280.210871802505,0.0869957937160781,61168.22397478265,0,1,0,34.0,6.0,44.0,46.0,3100000.0,5.984058580898413,58.698621128593615,4950000.0,334827.85,197693.925,1
BE-NZ,18709.02963839679,9952.673620922295,0.02655429150349165,47551.78172842025,0,1,0,43.0,4.0,45.0,4.0,3400000.0,7.5819243789254145,59.49755402760711,4800000.0,233030.0,146795.0,0
BE-PA,8946.182621381338,20743.8040515949,0.02669688094316973,42156.21651308395,0,1,0,30.0,64.0,8.0,10.0,4500000.0,10.732087884435764,50.34054789592652,4250000.0,43897.0,52228.5,0
BE-PE,10055.861878265465,39439.8227004256,0.00974421223271295,32808.2071886686,0,1,0,1.0,59.0,7.0,12.0,13500000.0,3.6684126149809373,57.540798145634874,13250000.0,1249720.0,655140.0,0
BE-PH,10738.189906048752,43807.511159687434,0.005524309248464592,30624.36295903768,0,1,0,29.0,43.0,50.0,10.0,65260000.0,8.07497570480244,59.744079690545625,39130000.0,267890.0,164225.0,0
BE-PK,5732.016462382218,47674.851981478925,0.004583639092866187,28690.692548141935,0,0,0,10.0,61.0,24.0,4.0,30570000.0,39.553311737923124,35.92993596918284,21785000.0,740600.0,400580.0,0
BE-PL,1035.6602438490188,20575.083505174196,0.20105827117611957,42240.5767862943,0,1,1,3.0,15.0,1.0,10.0,7500000.0,18.610461057325182,46.401361309481814,10250000.0,275890.0,168225.0,1
BE-PT,1584.8107063343095,17599.575005106795,0.48188992059151864,43728.331036328,0,1,0,2.0,48.0,10.0,23.0,700000.0,1.4894040476884456,56.45129386198863,6150000.0,61325.600000000006,60942.8,1
BE-SA,4568.848964824604,3792.6580406596986,0.009643905226286702,50631.78951855155,0,0,0,15.0,37.0,26.0,2.0,17220000.0,10.467380036076278,60.940281856182544,15110000.0,2119410.0,1089985.0,0
BE-SE,1393.2536180357902,993.5121039474034,0.11613412918197663,53024.8745908551,0,1,0,34.0,4.0,65.0,49.0,200000.0,5.943451008635378,58.678317342462094,6400000.0,377030.0,218795.0,1
BE-SG,10554.296631342302,48053.039486110596,0.08122032688656873,76554.6382819367,0,0,0,9.0,55.0,86.0,6.0,2030000.0,19.501036739139252,65.45711020771404,5485000.0,29571.0,15494.5,0
BE-SL,4897.21573915482,50833.79206600089,0.012716156877395308,27111.222505880953,0,0,0,12.0,55.0,40.0,8.0,5806600.0,47.35884799228801,32.0271678420004,3596700.0,41900.0,51230.0,0
BE-SV,9072.630944645594,43705.5677644622,0.17271224917358988,30675.3346566503,0,1,0,1.0,56.0,0.0,14.0,3100000.0,3.801277512537162,53.80595308187583,4950000.0,9560.0,25500.0,0
BE-TH,9114.16141049904,33997.9067509281,0.014325180853829379,35529.16516341735,0,0,0,1.0,55.0,30.0,20.0,39500000.0,9.934360741647069,60.67377220896794,26250000.0,480610.0,270585.0,0
BE-TR,2726.832682469499,24567.138255260397,0.05854819457762432,40244.549411251195,0,0,0,1.0,38.0,9.0,9.0,37500000.0,4.281879533697385,53.565652071295716,25250000.0,739350.0,399955.0,0
BE-TZ,6947.295867676747,49875.72716125285,0.003240852985996988,27590.254958254973,0,1,0,1.0,48.0,42.0,13.0,2229000.0,48.95920189003343,31.22699089312769,5385500.0,855520.0,458040.0,0
BE-US,7573.112305207884,10536.299870791408,0.016767621251039967,57796.2684742771,0,1,0,25.0,16.0,48.0,8.0,233500000.0,15.97686783882979,63.6950257575593,123250000.0,9117140.0,4588850.0,0
BE-UY,10933.455544865848,28939.967149068096,0.0059927072180529384,38058.13496434735,0,1,0,4.0,39.0,6.0,16.0,4100000.0,12.94297955969816,62.178081617993485,4450000.0,144740.0,102650.0,0
BE-ZA,9161.821610510158,38319.0247055499,0.011911038327867409,33368.60618610645,0,1,0,16.0,10.0,45.0,9.0,14780000.0,20.681322373587456,45.36593065135068,13890000.0,1182810.0,621685.0,0
BE-ZM,7408.67892399128,48922.02090691113,0.0036764436293830667,28067.108085425833,0,1,0,1.0,48.0,42.0,13.0,4247000.0,44.1350822199241,33.639050728182355,4376500.0,713110.0,386835.0,0
BR-AT,9484.917893538362,41939.653202004796,0.004382081838428589,35990.2648248905,0,1,1,58.0,17.0,6.0,30.0,135300000.0,23.736382376819044,52.676819676582184,71350000.0,8275620.0,4220330.0,0
BR-BE,9022.453661753409,37507.6803149933,0.007766558409316533,33774.27838138475,0,1,1,4.0,37.0,18.0,5.0,132500000.0,8.838419026847305,60.12580135156806,72750000.0,8327860.0,4194210.0,0
BR-CH,9028.646062074384,56639.76861600209,0.017596921471919987,43340.32253188915,0,1,1,35.0,30.0,18.0,21.0,135300000.0,22.373218254925895,53.358401737528766,71350000.0,8318623.97,4198828.015,0
BR-DK,9653.756965927503,42462.524176018596,0.007109950033047356,36251.700311897395,0,1,1,51.0,36.0,53.0,33.0,135300000.0,1.134013341448238,63.97800419426759,71350000.0,8318140.0,4199070.0,0
BR-ES,7834.026414761208,25675.9494576606,0.02429545237020967,27858.4129527184,0,1,1,12.0,13.0,10.0,7.0,116000000.0,15.31465470819414,56.88768351089464,81000000.0,7858536.521,4428871.7395,0
BR-FI,10758.069904026646,34560.1669713956,0.001969193594529723,32300.5217095859,0,1,0,36.0,25.0,17.0,23.0,136300000.0,15.939800386428402,56.57511067177751,70850000.0,8054220.0,4331030.0,0
BR-IT,9058.16960493075,28015.805553148595,0.02978791184107969,29028.3410004624,0,1,1,19.0,38.0,1.0,21.0,109000000.0,14.763031045610681,57.163495342186366,84500000.0,8060410.0,4327935.0,0
BR-NL,9172.97737113904,42806.1902737794,0.009600255627999762,36423.5333607778,0,1,0,31.0,42.0,23.0,35.0,129200000.0,7.606160807817552,60.74193046108293,74400000.0,8324470.0,4195905.0,0
BR-NO,9850.161174743396,54787.8911867958,0.006065625897038435,42414.383817286,0,1,0,38.0,31.0,26.0,41.0,135600000.0,2.854360445948892,63.11783064201727,71200000.0,7993032.15,4361623.925,0
BR-SE,10328.517869002066,38501.1924189407,0.005632953576337232,34271.03443335845,0,1,0,38.0,33.0,47.0,44.0,132700000.0,2.8949680182119266,63.09752685588575,72650000.0,7950830.0,4382725.0,0
CH-AE,4807.261970894926,3084.0913172036817,0.1584554544419569,70118.16118128835,0,0,0,46.0,30.0,10.0,18.0,5037000.0,44.489448430087286,64.41651682510945,6218500.0,31503.97,55268.015,0
CH-AR,11833.09536259444,48366.80820612629,0.023121787992712868,47476.80273682704,0,1,0,15.0,22.0,28.0,14.0,26300000.0,23.031092469805763,53.68733884496869,16850000.0,2697173.97,1388103.015,0
CH-AT,485.4650304477519,14700.115413997293,0.7887014391757643,64310.14913289154,1,1,1,23.0,13.0,12.0,9.0,0.0,1.3631641218931492,41.49021054911924,3700000.0,43003.97,61018.015,1
CH-AU,14691.576853075692,21491.019546237883,0.10756670869577424,60914.697066771245,0,1,0,2.0,22.0,7.0,9.0,11300000.0,15.368272921164028,49.85592907064783,9350000.0,7652503.97,3865768.015,0
CH-BE,494.434160709395,19132.088301008793,0.25847451241596064,62094.16268938579,0,1,1,31.0,7.0,36.0,16.0,2800000.0,13.53479922807859,48.93919222410511,5100000.0,9236.029999999999,34898.015,1
CH-BR,9028.646062074384,56639.76861600209,0.017596921471919987,43340.32253188915,0,1,1,35.0,30.0,18.0,21.0,135300000.0,22.373218254925895,53.358401737528766,71350000.0,8318623.97,4198828.015,0
CH-CL,12107.6402778625,45946.067414892386,0.037572086668919404,48687.173132444,0,1,0,29.0,45.0,28.0,42.0,9300000.0,25.35999083420578,54.85178802716871,8350000.0,704015.97,391524.015,0
CH-CN,7614.774737830753,56162.84684505259,0.00495293380280386,43578.7834173639,0,0,0,46.0,48.0,18.0,4.0,2370000.0,42.079971673870595,21.131806773130517,2515000.0,9385186.870000001,4732109.465,0
CH-CO,9071.82437791035,56616.15150335789,0.021810638026400053,43352.131088211245,0,1,0,33.0,55.0,22.0,6.0,25300000.0,14.124936344207683,49.234260782169656,16350000.0,1069983.97,574508.015,0
CH-CR,9376.50302066749,50341.16284680739,0.07407279657501514,46489.625416486495,0,1,0,1.0,53.0,28.0,49.0,500000.0,19.576208394882904,51.95989680750726,3450000.0,11543.970000000001,45288.015,0
CH-CZ,632.0288126500104,30524.71385632459,0.18571938045690428,56397.8499117279,0,0,1,23.0,10.0,16.0,13.0,900000.0,0.671576503068998,42.50758086160032,4150000.0,37683.97,58358.015,1
CH-DE,510.08093797761296,16424.840535057192,0.5276447065980717,63447.7865723616,1,1,1,1.0,1.0,7.0,4.0,27300000.0,5.215818524262438,39.56388334793459,17350000.0,309863.97,194448.015,1
CH-DK,1054.5772579740883,14177.244439983493,0.21689081193439239,64571.58461989844,0,1,1,16.0,6.0,35.0,54.0,0.0,21.239204913477657,52.79139506680464,3700000.0,483.97000000000116,39758.015,1
CH-EC,9883.627812715316,59820.86360433159,0.028235427514699173,41749.775037724394,0,1,0,44.0,60.0,9.0,7.0,6300000.0,13.036073009130988,48.68982911463131,6850000.0,208843.97,143938.015,0
CH-EG,2975.181048530742,60020.967750003794,0.008643321339927503,41649.72296488829,0,0,0,46.0,30.0,10.0,18.0,38700000.0,2.2308343895515534,41.056375415290034,23050000.0,955933.97,517483.015,0
CH-ES,1194.6386615892336,30963.81915834149,0.2601638331936859,56178.297260719446,0,1,1,23.0,17.0,28.0,28.0,19300000.0,7.0585635467317545,45.70107438343169,13350000.0,460087.449,269559.7545,1
CH-ET,5173.2550105271575,69506.18596303141,0.002954603648337452,36907.11385837448,0,1,0,30.0,41.0,6.0,29.0,2307000.0,37.19963314384812,23.571976038141756,4853500.0,1089784.3599999999,584408.21,0
CH-FI,2016.3297835806409,22079.60164460649,0.15970982314406368,60620.406017586945,0,1,0,1.0,5.0,1.0,44.0,1000000.0,6.433417868497493,45.388501544314565,3200000.0,264403.97,171718.015,1
CH-FR,465.965031027518,25083.60499095198,0.5017760203895553,59118.4043444142,1,1,1,34.0,3.0,28.0,27.0,29300000.0,8.144960499257948,46.24427285969479,18350000.0,508040.97,293536.515,1
CH-GB,1251.3955967041352,24086.718824372496,0.1955157982956719,59616.84742770394,0,1,1,1.0,21.0,23.0,4.0,40300000.0,22.063746732764038,53.20366597644784,23850000.0,202413.97,140723.015,1
CH-GH,4397.6247392550495,66217.33469273928,0.007875614503972807,38551.53949352055,0,1,0,43.0,48.0,4.0,24.0,1200000.0,27.046211702870515,28.648686758630557,4300000.0,188023.97,133528.015,0
CH-GR,1400.7157306524657,42042.658499916986,0.222945790938415,50638.8775899317,0,1,0,26.0,33.0,54.0,13.0,1300000.0,6.293613316303407,45.31859926821752,4350000.0,89383.97,84208.015,1
CH-GT,9372.224285093222,62994.85957891718,0.004723165121534599,40162.7770504316,0,1,0,61.0,62.0,43.0,33.0,3100000.0,5.58125381492016,39.381165702605735,5250000.0,67643.97,73338.015,0
CH-HU,857.8534800514724,39747.132184642585,0.424891975403995,51786.6407475689,0,1,1,12.0,13.0,24.0,18.0,1600000.0,13.000569492600796,48.672077356366216,4500000.0,51743.97,65388.015,1
CH-ID,11263.763935165824,60015.44830085489,0.0033122685428140617,41652.48268946275,0,0,0,44.0,54.0,10.0,24.0,133260000.0,6.894158587905949,45.61887190401879,70330000.0,1838002.97,958517.515,0
CH-IE,1382.833858153782,12895.427961850117,0.25128619457885903,78107.92082081526,0,1,0,6.0,2.0,23.0,2.0,1000000.0,11.610935923205481,47.97726057166855,3200000.0,29373.97,54203.015,1
CH-IL,2873.46517271376,31754.08215555139,0.09692834009943055,55783.1657621145,0,0,0,21.0,14.0,23.0,23.0,2177000.0,23.692503405172296,54.018044312651966,4788500.0,17876.03,30578.015,0
CH-IN,6914.971015104796,64984.84554578236,0.0029894326039130144,39167.78406699901,0,0,0,43.0,20.0,18.0,14.0,247300000.0,24.32774811437258,30.007918552879524,127350000.0,2933673.97,1506353.015,0
CH-IQ,3343.736815504891,60850.73442974889,0.006134123324319312,41234.839625015746,0,0,0,46.0,30.0,10.0,18.0,17576000.0,8.287160693939057,46.31537295703534,12488000.0,394611.97,236822.015,0
CH-IR,4148.221236083227,57864.88937257179,0.00783647397531492,42727.76215360429,0,0,0,24.0,27.0,1.0,27.0,36300000.0,4.327487575264513,44.33553639769807,21850000.0,1589243.97,834138.015,0
CH-IT,649.2505787235119,28623.963062853494,0.4346854811514362,57348.22530846344,1,1,1,16.0,8.0,17.0,0.0,26300000.0,7.610187209315214,45.97688621472342,16850000.0,258213.97,168623.015,1
CH-JM,8227.725557200332,61691.61234706938,0.019995125674094793,40814.4006663555,0,1,0,11.0,29.0,45.0,2.0,2600000.0,5.322031765013698,39.51077672755896,2400000.0,28686.03,25173.015,0
CH-JP,9548.645007280991,29457.80572322129,0.01682100616889011,56931.303978279546,0,0,0,20.0,22.0,34.0,25.0,24300000.0,19.87610752107442,32.233738849528606,15850000.0,324983.97,202008.015,0
CH-KE,5939.354091062412,67217.02773127623,0.010929929346969408,38051.69297425207,0,1,0,30.0,41.0,6.0,29.0,3300000.0,29.71964908829615,27.31196806591774,5350000.0,529623.97,304328.015,0
CH-KR,9041.94838001155,28633.910449256393,0.023165158271385218,57343.251615261994,0,0,0,26.0,50.0,27.0,31.0,18136000.0,0.3687157981038567,42.35615050911774,12768000.0,58003.97,68518.015,0
CH-KW,3898.382465541477,19969.63788284269,0.015229315915013957,61675.38789846885,0,0,0,46.0,30.0,10.0,18.0,393000.0,51.26874126800626,67.80616324406894,3896500.0,21696.03,28668.015,0
CH-LB,2732.442129664121,55605.844384000986,0.12045055629042657,43857.2846478897,0,0,1,46.0,30.0,10.0,18.0,267000.0,17.17135784853094,50.75747153433129,3833500.0,29286.03,24873.015,0
CH-LY,2407.6735657457284,56281.63407627389,0.013962804078358662,43519.38980175325,0,0,0,46.0,30.0,10.0,18.0,1394000.0,30.178505547302485,57.26104538371706,4397000.0,1720023.97,899528.015,0
CH-MX,9579.229597262678,51564.05018645629,0.013387992428655352,45878.18174666204,0,1,0,47.0,38.0,24.0,1.0,74300000.0,17.115495742295757,50.72954048121369,40850000.0,1904433.97,991733.015,0
CH-MY,9956.1938252716,43420.706756171785,0.017741467732159857,49949.8534618043,0,0,0,70.0,42.0,22.0,20.0,21820000.0,34.739525987476775,59.5415556038042,14610000.0,289033.97,184033.015,0
CH-NG,4182.931921085644,66381.35844518965,0.0018682505099657156,38469.52761729537,0,0,0,43.0,48.0,4.0,24.0,23420000.0,29.659504892999422,27.342040163566104,15410000.0,871253.97,475143.015,0
CH-NL,628.0689039865362,13833.578342222689,0.22449021162073932,64743.41766877884,0,1,0,4.0,12.0,5.0,56.0,6100000.0,14.767057447108343,49.555321333619986,6750000.0,5846.029999999999,36593.015,1
CH-NO,1519.7101093711312,1851.877429206288,0.16144247850047622,70734.26812528705,0,1,0,3.0,1.0,8.0,62.0,300000.0,19.518857808977003,51.931221514554316,3550000.0,325591.81999999995,202311.94,1
CH-NZ,18760.86431337237,29084.761921931087,0.15912903267171732,57117.82587892465,0,1,0,12.0,11.0,9.0,12.0,600000.0,21.116723607004005,52.73015441356782,3400000.0,223793.97,151413.015,0
CH-PA,9248.376648323952,39875.892352603696,0.07263692356068151,51722.26066358834,0,1,0,61.0,57.0,28.0,26.0,1700000.0,2.8027113436428266,43.57314828188723,2850000.0,34660.97,56846.515,0
CH-PE,10238.399979422802,58571.91100143439,0.020221278832473082,42374.251339172995,0,1,0,30.0,52.0,29.0,28.0,16300000.0,17.203211843059528,50.773398531595575,11850000.0,1240483.97,659758.015,0
CH-PH,10684.341872976236,62939.599460696234,0.01343962793351721,40190.40710954207,0,1,0,60.0,36.0,14.0,6.0,68060000.0,21.60977493288103,52.97668007650633,37730000.0,258653.97,168843.015,0
CH-PK,5477.56384095437,66806.94028248772,0.0022336967992491446,38256.73669864633,0,0,0,21.0,54.0,12.0,20.0,33370000.0,26.018512509844538,29.162536355143544,20385000.0,731363.97,405198.015,0
CH-PL,973.3637970965232,39707.17180618299,0.17851214463276102,51806.620936798696,0,1,1,34.0,8.0,35.0,6.0,10300000.0,5.075661829246592,39.63396169544252,8850000.0,266653.97,172843.015,1
CH-PT,1567.6738202403355,36731.66330611559,1.8272649504139493,53294.375186832396,0,1,0,29.0,41.0,46.0,39.0,2100000.0,15.024203275767036,49.68389424794933,4750000.0,52089.57000000001,65560.815,1
CH-SA,4144.925748861417,22924.74634166849,0.015345546138358894,60197.833669055944,0,0,0,46.0,30.0,10.0,18.0,20020000.0,24.00217926415487,54.172882242143245,13710000.0,2110173.97,1094603.015,0
CH-SE,1630.2831098491008,18138.57619706139,0.22845809492804717,62590.91874135949,0,1,0,3.0,3.0,29.0,65.0,2600000.0,19.47825023671397,51.9109177284228,5000000.0,367793.97,223413.015,1
CH-SG,10327.060925885868,28920.951185101803,0.3247035231639874,86120.6824324411,0,0,0,40.0,48.0,50.0,22.0,770000.0,33.03583596721784,58.68971059367473,4085000.0,38807.03,20112.515,0
CH-SL,4657.586161585333,69965.88036700968,0.004226866243093366,36677.26665638535,0,0,0,43.0,48.0,4.0,24.0,3006600.0,33.82404876420942,25.259768227961104,2196700.0,32663.97,55848.015,0
CH-SV,9435.294048750866,62837.65606547099,0.009290695480316285,40241.378807154695,0,1,0,32.0,49.0,36.0,30.0,300000.0,9.733521715541428,47.03855346783653,3550000.0,18796.03,30118.015,0
CH-TH,8945.754379982955,53129.99505193689,0.04928312363828474,45095.20931392175,0,0,0,30.0,48.0,6.0,36.0,42300000.0,23.46915996972566,53.90637259492864,24850000.0,471373.97,275203.015,0
CH-TR,2358.3230790927278,43699.22655626919,0.04806729074616677,49810.593561755595,0,0,0,32.0,31.0,27.0,25.0,40300000.0,9.252919694381205,46.79825245725642,23850000.0,730113.97,404573.015,0
CH-TZ,6452.916481516105,69007.81546226164,0.002144747652588459,37156.29910875937,0,1,0,30.0,41.0,6.0,29.0,571000.0,35.424402661954836,24.459591279088396,3985500.0,846283.97,462658.015,0
CH-US,8031.259554198774,8595.788430217384,0.03914704040582712,67362.3126247815,0,1,0,6.0,23.0,12.0,8.0,236300000.0,29.51166706690838,56.92762614352,121850000.0,9107903.97,4593468.015,0
CH-UY,10873.503832992075,48072.05545007689,0.051218870004301746,47624.179114851744,0,1,0,27.0,32.0,42.0,32.0,1300000.0,26.47777878777675,55.41068200395419,3050000.0,135503.97,107268.015,0
CH-ZA,8695.899696138951,57451.11300655869,0.019802268724973107,42934.650336610845,0,1,0,15.0,3.0,9.0,7.0,17580000.0,7.146523145508866,38.59853103731138,12490000.0,1173573.97,626303.015,0
CH-ZM,6922.851738067958,68054.10920791992,0.0037868783318429824,37633.15223593023,0,1,0,30.0,41.0,6.0,29.0,1447000.0,30.60028299184551,26.87165111414306,2976500.0,703873.97,391453.015,0
CL-AT,12561.293116916046,31245.952000895097,0.011669285673861446,41337.11542544535,0,1,0,52.0,32.0,16.0,51.0,9300000.0,26.72315495609893,54.17020596622213,8350000.0,661012.0,413026.0,0
CL-BE,12096.209573859174,26813.979113883597,0.016642407857361274,39121.1289819396,0,1,0,2.0,52.0,8.0,26.0,6500000.0,11.825191606127191,61.619187641208,9750000.0,713252.0,386906.0,0
CL-CH,12107.6402778625,45946.067414892386,0.037572086668919404,48687.173132444,0,1,0,29.0,45.0,28.0,42.0,9300000.0,25.35999083420578,54.85178802716871,8350000.0,704015.97,391524.015,0
CL-DK,12711.21468726922,31768.822974908897,0.051624705793996535,41598.55091245225,0,1,0,45.0,51.0,63.0,12.0,9300000.0,4.1207859207281246,65.47139048390753,8350000.0,703532.0,391766.0,0
CL-ES,10913.007498357038,14982.248256550902,0.10840602596108988,33205.26355327325,0,1,1,6.0,28.0,0.0,14.0,10000000.0,18.301427287474027,58.38106980053458,18000000.0,243928.521,621567.7395,0
CL-FI,13799.82864206556,23866.4657702859,0.006590032946923277,37647.37231014075,0,1,0,30.0,40.0,27.0,2.0,10300000.0,18.92657296570829,58.06849696141745,7850000.0,439612.0,523726.0,0
CL-IT,12115.023805920666,17322.104352038896,0.005010931039931178,34375.19160101725,0,1,0,13.0,53.0,11.0,42.0,17000000.0,17.749803624890568,58.65688163182631,21500000.0,445802.0,520631.0,0
CL-NL,12242.63116872818,32112.4890726697,0.01587086846913754,41770.38396133265,0,1,0,25.0,57.0,33.0,14.0,3200000.0,10.592933387097439,62.23531675072287,11400000.0,709862.0,388601.0,0
CL-NO,12873.936304247116,44094.1899856861,0.01462428457980729,47761.23441784085,0,1,0,32.0,46.0,36.0,20.0,9600000.0,5.841133025228778,64.61121693165721,8200000.0,378424.15,554319.925,0
CL-SE,13375.675402615376,27807.491217831,0.025389338377733526,39617.8850339133,0,1,0,32.0,48.0,57.0,23.0,6700000.0,5.881740597491813,64.59091314552569,9650000.0,336222.0,575421.0,0
CN-AT,7154.855428120155,41462.7314310553,0.0016272223416522625,36228.72571036525,0,0,0,69.0,35.0,30.0,13.0,2370000.0,40.716807551977446,20.450224712183942,2515000.0,9342182.9,4753611.45,0
CN-BE,7646.095477773833,37030.7585440438,0.0018658479835874453,34012.7392668595,0,0,0,15.0,55.0,54.0,12.0,5170000.0,55.614770901949186,27.899206387169812,3915000.0,9394422.9,4727491.45,0
CN-CH,7614.774737830753,56162.84684505259,0.00495293380280386,43578.7834173639,0,0,0,46.0,48.0,18.0,4.0,2370000.0,42.079971673870595,21.131806773130517,2515000.0,9385186.870000001,4732109.465,0
CN-DK,7048.613745367412,41985.6024050691,0.003864473612169941,36490.161197372145,0,0,0,62.0,54.0,17.0,50.0,2370000.0,63.31917658734825,31.751409229869346,2515000.0,9384702.9,4732351.45,0
CN-ES,8808.721087937914,25199.027686711102,0.0029717450786066273,28096.87383819315,0,0,1,23.0,31.0,46.0,24.0,21670000.0,49.13853522060235,24.661088546496394,12165000.0,8925099.421,4962153.1895,0
CN-FI,5974.654656048813,34083.2452004461,0.001759138668671036,32538.98259506065,0,0,0,47.0,43.0,19.0,40.0,1370000.0,48.51338954236809,24.348515707379264,2015000.0,9120782.9,4864311.45,0
