date,model,r2_tr,mse_tr,rmse_tr,mae_tr,r2_ts,mse_ts,rmse_ts,mae_ts
2022-12-13 18:29:42.536551,XGB,0.9995694102545384,1.4536641921843986e-07,0.000381269483723,0.0002899586846683,0.984286078515192,2.736900530809196e-06,0.001654358041903,0.0008021854325483
2022-12-13 18:30:37.106944,RF,0.8880326368028912,3.363692978318087e-05,0.005799735320097,0.0017123398923935,0.9283718770620514,2.327614052471129e-05,0.0048245352651536,0.0020734966847249
2022-12-13 18:31:14.220745,SVM,0.9871591640133356,3.857608914844282e-06,0.001964079661023,0.0011763739638181,0.9771610911532924,7.421688995083149e-06,0.0027242777015354,0.0016392775770129
2022-12-13 18:31:21.934474,MLP,0.8350680143041443,4.954841717658082e-05,0.0070390636576593,0.0048215613457841,0.685264272733481,0.0001022759317921,0.0101131563713891,0.0064109815912322
2022-12-13 18:31:31.448958,XGB,0.999481223969774,1.5584927967976457e-07,0.0003947775065524,0.0002995783565605,0.9955482543097052,1.4466309323412666e-06,0.0012027597151306,0.0006863557700447
2022-12-13 18:32:23.260740,RF,0.8968318874082205,2.627236008191476e-05,0.0051256570390453,0.0015854871265828,0.8676462926597566,6.710856318590065e-05,0.0081919816397438,0.0025139738534105
2022-12-13 18:33:16.369465,SVM,0.985780820926332,3.620996675307989e-06,0.0019028916614741,0.0011970235887293,0.8815285567006378,6.006970638111231e-05,0.0077504649138688,0.0022205617587246
2022-12-13 18:33:24.002767,MLP,0.9422924877093328,1.4695553735008764e-05,0.0038334780206763,0.0025417502339145,0.9437085521938984,2.8541989928626407e-05,0.0053424703956715,0.0031113659492224
2022-12-13 18:33:33.079303,XGB,0.9993968621960704,1.5359255069976806e-07,0.0003919088550923,0.0002958017760703,0.9102364472757994,4.551367068469951e-05,0.006746382044081,0.001239022392141
2022-12-13 18:34:41.639363,RF,0.8981842070976165,2.9697414853172503e-05,0.0054495334527987,0.0016994867110859,0.9573349938345134,1.5351303525334816e-05,0.0039180739560828,0.001627234706931
2022-12-13 18:34:56.929656,SVM,0.9872314227857888,3.724311561161758e-06,0.001929847548684,0.001185870133603,0.97757910155281,8.067267494079298e-06,0.0028402935577294,0.0016669192057099
2022-12-13 18:35:04.968047,MLP,0.908759641940443,2.6612794414364727e-05,0.0051587589994459,0.0035577851401768,0.9028638087117022,3.495059042011584e-05,0.0059119024366201,0.00398008772741
2022-12-13 18:35:14.682594,XGB,0.9994747402822084,1.532066421156465e-07,0.00039141620063,0.0002956902688119,0.9893032359071984,3.848804607939637e-06,0.001961837049283,0.0008559742231598
2022-12-13 18:36:42.012051,RF,0.8918909959210549,3.9609141734842246e-05,0.0062935794056198,0.0018405821417544,0.8961694709982846,5.783944121790025e-06,0.0024049831853445,0.0013433829362793
2022-12-13 18:36:54.133823,SVM,0.9903943013545145,3.51935051435111e-06,0.0018759932074373,0.0011976289937477,0.8511152363401081,8.293718252947573e-06,0.0028798816387045,0.0016575338700212
2022-12-13 18:37:09.253885,MLP,0.9316247742332104,2.505141945966797e-05,0.0050051393047214,0.0033816261536503,0.5607848681708691,2.4466751776853256e-05,0.0049463877503541,0.0036005472042919
2022-12-13 18:37:24.187436,XGB,0.9995990720671244,1.468925872920784e-07,0.0003832656876007,0.0002882909711507,0.9642505866743792,1.991443278293901e-06,0.0014111850616747,0.0007185796520831
2022-12-13 18:38:38.266193,RF,0.8842525545733009,3.073909567978807e-05,0.0055442849565825,0.0016799479475494,0.8760823531422202,5.75542729168169e-05,0.0075864532501569,0.0022430314809124
2022-12-13 18:38:54.098325,SVM,0.9853743835105492,3.884130859111051e-06,0.0019708198444076,0.0011888268575675,0.9892601092439474,4.9882048226761126e-06,0.0022334289383537,0.0014542034145867
2022-12-13 18:39:10.011279,MLP,0.9275467660603331,1.9241434505713582e-05,0.0043865059564206,0.003024900389565,0.9475219956101084,2.4373714828947457e-05,0.0049369742584853,0.0032310973796967
2022-12-13 18:39:26.703110,XGB,0.9994285319682796,1.5176499524666506e-07,0.0003895702699727,0.0002940896475947,0.9983754950496788,7.545107870940283e-07,0.0008686258038384,0.0005677048423126
2022-12-13 18:40:46.881276,RF,0.8871686670876625,3.787632947787369e-05,0.0061543748242915,0.0017775146049054,0.8805443773484836,2.1902658938056458e-05,0.0046800276642405,0.0019614596877138
2022-12-13 18:40:56.693436,SVM,0.9885261359922244,3.851659307086935e-06,0.0019625644720841,0.0011854487981237,0.9452539333422644,1.003790696150432e-05,0.0031682656077899,0.0017309521881142
2022-12-13 18:41:04.362975,MLP,0.9442633930572948,1.871021137524657e-05,0.0043255301842949,0.0028963800453459,0.8874075782932399,2.0644264011307164e-05,0.004543595933983,0.0029811459728706
2022-12-13 18:41:21.115813,XGB,0.999539295472768,1.546538183585865e-07,0.0003932604968193,0.0002974291518037,0.9746163070299232,4.654200090135969e-06,0.0021573595180534,0.0008381716223355
2022-12-13 19:08:23.591892,RF,0.9360897899862308,2.034003376075352e-05,0.0045099926563968,0.0015098014757885,0.826653786936802,4.409615472968874e-05,0.0066404935606992,0.002431946950889
2022-12-13 19:09:16.135388,SVM,0.9895612811269628,3.32222182106504e-06,0.0018226963052206,0.0011152004463641,0.9400752594967386,1.5243774771156266e-05,0.0039043276977165,0.0019046136469077
2022-12-13 19:10:02.837905,MLP,0.9295044844377024,2.2435870046584672e-05,0.0047366517759472,0.0034303458466009,0.8726182951268326,3.240361164262002e-05,0.0056924170299285,0.0038335544682493
2022-12-13 19:10:35.726527,XGB,0.9995308991425966,1.4929582103903297e-07,0.00038638817404138155,0.0002934113431214776,0.9738424963138053,6.653997854965136e-06,0.0025795344260089136,0.0010632501834018618
